company_name,category_name,month,amount
Sunrise Pvt Ltd,Other Expense,2024-10,238349.44
Sunrise Pvt Ltd,Other Expense,2024-11,247969.14
Sunrise Pvt Ltd,Other Expense,2024-12,234737.38
Sunrise Pvt Ltd,Other Expense,2025-01,228247.81
Sunrise Pvt Ltd,Other Expense,2025-02,249217.92
Sunrise Pvt Ltd,Other Expense,2025-03,238820.52
Sunrise Pvt Ltd,Other Expense,2025-04,211155.75
Sunrise Pvt Ltd,Other Expense,2025-05,250025.21
Sunrise Pvt Ltd,Other Expense,2025-06,263310.79
Sunrise Pvt Ltd,Other Expense,2025-07,275269.6
Sunrise Pvt Ltd,Other Expense,2025-08,223449.53
Sunrise Pvt Ltd,Other Expense,2025-09,241379.13
Sunrise Pvt Ltd,Other Expense,2025-10,231314.68
Sunrise Pvt Ltd,Other Expense,2025-11,224289.95
Sunrise Pvt Ltd,Other Expense,2025-12,263682.62
Sunrise Pvt Ltd,Other Expense,2026-01,278816.71
Sunrise Pvt Ltd,Other Expense,2026-02,218540.76
Sunrise Pvt Ltd,Other Expense,2026-03,229165.47
Sunrise Pvt Ltd,Other Expense,2026-04,213253.92
Sunrise Pvt Ltd,Other Expense,2026-05,211020.31
Sunrise Pvt Ltd,Other Expense,2026-06,218395.89
Sunrise Pvt Ltd,Other Expense,2026-07,244985.1
Sunrise Pvt Ltd,Raw Materials,2022-01,29543.71
Sunrise Pvt Ltd,Raw Materials,2022-02,26798.85
Sunrise Pvt Ltd,Raw Materials,2022-03,22840.43
Sunrise Pvt Ltd,Raw Materials,2022-04,23806.1
Sunrise Pvt Ltd,Raw Materials,2022-05,26776.09
Sunrise Pvt Ltd,Raw Materials,2022-06,22602.23
Sunrise Pvt Ltd,Raw Materials,2022-07,25563.22
Sunrise Pvt Ltd,Raw Materials,2022-08,27003.03
Sunrise Pvt Ltd,Raw Materials,2022-09,28046.24
Sunrise Pvt Ltd,Raw Materials,2022-10,22790.89
Sunrise Pvt Ltd,Raw Materials,2022-11,25409.51
Sunrise Pvt Ltd,Raw Materials,2022-12,24678.31
Sunrise Pvt Ltd,Raw Materials,2023-01,27777.01
Sunrise Pvt Ltd,Raw Materials,2023-02,29567.51
Sunrise Pvt Ltd,Raw Materials,2023-03,22493.83
Sunrise Pvt Ltd,Raw Materials,2023-04,26667.54
Sunrise Pvt Ltd,Raw Materials,2023-05,26297.06
Sunrise Pvt Ltd,Raw Materials,2023-06,28998.32
Sunrise Pvt Ltd,Raw Materials,2023-07,28977.18
Sunrise Pvt Ltd,Raw Materials,2023-08,25972.9
Sunrise Pvt Ltd,Raw Materials,2023-09,28997.98
Sunrise Pvt Ltd,Raw Materials,2023-10,27645.05
Sunrise Pvt Ltd,Raw Materials,2023-11,26477.31
Sunrise Pvt Ltd,Raw Materials,2023-12,27304.44
Sunrise Pvt Ltd,Raw Materials,2024-01,24155.1
Sunrise Pvt Ltd,Raw Materials,2024-02,26302.87
Sunrise Pvt Ltd,Raw Materials,2024-03,23766.61
Sunrise Pvt Ltd,Raw Materials,2024-04,23493.08
Sunrise Pvt Ltd,Raw Materials,2024-05,22299.39
Sunrise Pvt Ltd,Raw Materials,2024-06,25448.06
Sunrise Pvt Ltd,Raw Materials,2024-07,23395.62
Sunrise Pvt Ltd,Raw Materials,2024-08,21978.45
Sunrise Pvt Ltd,Raw Materials,2024-09,28583.94
Sunrise Pvt Ltd,Raw Materials,2024-10,26014.48
Sunrise Pvt Ltd,Raw Materials,2024-11,23731.09
Sunrise Pvt Ltd,Raw Materials,2024-12,24800.32
Sunrise Pvt Ltd,Raw Materials,2025-01,29127.51
Sunrise Pvt Ltd,Raw Materials,2025-02,29560.62
Sunrise Pvt Ltd,Raw Materials,2025-03,29262.23
Sunrise Pvt Ltd,Raw Materials,2025-04,25372.88
Sunrise Pvt Ltd,Raw Materials,2025-05,25975.75
Sunrise Pvt Ltd,Raw Materials,2025-06,25975.91
Sunrise Pvt Ltd,Raw Materials,2025-07,25339.99
Sunrise Pvt Ltd,Raw Materials,2025-08,23555.39
Sunrise Pvt Ltd,Raw Materials,2025-09,23461.43
Sunrise Pvt Ltd,Raw Materials,2025-10,24295.16
Sunrise Pvt Ltd,Raw Materials,2025-11,25828.62
Sunrise Pvt Ltd,Raw Materials,2025-12,28709.43
Sunrise Pvt Ltd,Raw Materials,2026-01,24086.0
Sunrise Pvt Ltd,Raw Materials,2026-02,28350.92
Sunrise Pvt Ltd,Raw Materials,2026-03,25641.77
Sunrise Pvt Ltd,Raw Materials,2026-04,23422.9
Sunrise Pvt Ltd,Raw Materials,2026-05,26988.09
Sunrise Pvt Ltd,Raw Materials,2026-06,28905.36
Sunrise Pvt Ltd,Raw Materials,2026-07,25495.14
Sunrise Pvt Ltd,Equipment Purchase,2022-01,399695.55
Sunrise Pvt Ltd,Equipment Purchase,2022-02,342011.32
Sunrise Pvt Ltd,Equipment Purchase,2022-03,391151.59
Sunrise Pvt Ltd,Equipment Purchase,2022-04,395763.25
Sunrise Pvt Ltd,Equipment Purchase,2022-05,412478.39
Sunrise Pvt Ltd,Equipment Purchase,2022-06,390863.85
Sunrise Pvt Ltd,Equipment Purchase,2022-07,389645.76
Sunrise Pvt Ltd,Equipment Purchase,2022-08,357035.51
Sunrise Pvt Ltd,Equipment Purchase,2022-09,369896.08
Sunrise Pvt Ltd,Equipment Purchase,2022-10,347291.96
Sunrise Pvt Ltd,Equipment Purchase,2022-11,379359.4
Sunrise Pvt Ltd,Equipment Purchase,2022-12,433729.58
Sunrise Pvt Ltd,Equipment Purchase,2023-01,443766.72
Sunrise Pvt Ltd,Equipment Purchase,2023-02,449992.79
Sunrise Pvt Ltd,Equipment Purchase,2023-03,424268.0
Sunrise Pvt Ltd,Equipment Purchase,2023-04,360111.02
Sunrise Pvt Ltd,Equipment Purchase,2023-05,346052.62
Sunrise Pvt Ltd,Equipment Purchase,2023-06,396846.12
Sunrise Pvt Ltd,Equipment Purchase,2023-07,426433.5
Sunrise Pvt Ltd,Equipment Purchase,2023-08,414868.11
Sunrise Pvt Ltd,Equipment Purchase,2023-09,455253.79
Sunrise Pvt Ltd,Equipment Purchase,2023-10,403231.19
Sunrise Pvt Ltd,Equipment Purchase,2023-11,370378.82
Sunrise Pvt Ltd,Equipment Purchase,2023-12,361604.27
Sunrise Pvt Ltd,Equipment Purchase,2024-01,456958.43
Sunrise Pvt Ltd,Equipment Purchase,2024-02,367158.73
Sunrise Pvt Ltd,Equipment Purchase,2024-03,422172.64
Sunrise Pvt Ltd,Equipment Purchase,2024-04,432262.84
Sunrise Pvt Ltd,Equipment Purchase,2024-05,458672.67
Sunrise Pvt Ltd,Equipment Purchase,2024-06,386230.14
Sunrise Pvt Ltd,Equipment Purchase,2024-07,383669.31
Sunrise Pvt Ltd,Equipment Purchase,2024-08,344305.46
Sunrise Pvt Ltd,Equipment Purchase,2024-09,438497.59
Sunrise Pvt Ltd,Equipment Purchase,2024-10,370822.27
Sunrise Pvt Ltd,Equipment Purchase,2024-11,388294.11
Sunrise Pvt Ltd,Equipment Purchase,2024-12,415576.58
Sunrise Pvt Ltd,Equipment Purchase,2025-01,431036.95
Sunrise Pvt Ltd,Equipment Purchase,2025-02,364721.25
Sunrise Pvt Ltd,Equipment Purchase,2025-03,376773.76
Sunrise Pvt Ltd,Equipment Purchase,2025-04,364263.27
Sunrise Pvt Ltd,Equipment Purchase,2025-05,352841.89
Sunrise Pvt Ltd,Equipment Purchase,2025-06,458075.45
Sunrise Pvt Ltd,Equipment Purchase,2025-07,394290.54
Sunrise Pvt Ltd,Equipment Purchase,2025-08,342941.87
Sunrise Pvt Ltd,Equipment Purchase,2025-09,403606.27
Sunrise Pvt Ltd,Equipment Purchase,2025-10,394213.56
Sunrise Pvt Ltd,Equipment Purchase,2025-11,366464.96
Sunrise Pvt Ltd,Equipment Purchase,2025-12,371917.2
Sunrise Pvt Ltd,Equipment Purchase,2026-01,419900.65
Sunrise Pvt Ltd,Equipment Purchase,2026-02,457115.08
Sunrise Pvt Ltd,Equipment Purchase,2026-03,369532.42
Sunrise Pvt Ltd,Equipment Purchase,2026-04,425446.35
Sunrise Pvt Ltd,Equipment Purchase,2026-05,446899.07
Sunrise Pvt Ltd,Equipment Purchase,2026-06,410178.85
Sunrise Pvt Ltd,Equipment Purchase,2026-07,382653.67
Sunrise Pvt Ltd,Insurance,2022-01,271370.81
Sunrise Pvt Ltd,Insurance,2022-02,303339.04
Sunrise Pvt Ltd,Insurance,2022-03,304695.99
Sunrise Pvt Ltd,Insurance,2022-04,253856.23
Sunrise Pvt Ltd,Insurance,2022-05,269852.82
Sunrise Pvt Ltd,Insurance,2022-06,276639.74
Sunrise Pvt Ltd,Insurance,2022-07,322158.77
Sunrise Pvt Ltd,Insurance,2022-08,315545.22
Sunrise Pvt Ltd,Insurance,2022-09,288364.4
Sunrise Pvt Ltd,Insurance,2022-10,321305.88
Sunrise Pvt Ltd,Insurance,2022-11,251367.84
Sunrise Pvt Ltd,Insurance,2022-12,287813.3
Sunrise Pvt Ltd,Insurance,2023-01,259254.25
Sunrise Pvt Ltd,Insurance,2023-02,255555.19
Sunrise Pvt Ltd,Insurance,2023-03,301204.06
Sunrise Pvt Ltd,Insurance,2023-04,268879.56
Sunrise Pvt Ltd,Insurance,2023-05,322505.29
Sunrise Pvt Ltd,Insurance,2023-06,251829.79
Sunrise Pvt Ltd,Insurance,2023-07,286737.79
Sunrise Pvt Ltd,Insurance,2023-08,287059.29
Sunrise Pvt Ltd,Insurance,2023-09,269688.15
Sunrise Pvt Ltd,Insurance,2023-10,270208.83
Sunrise Pvt Ltd,Insurance,2023-11,261995.38
Sunrise Pvt Ltd,Insurance,2023-12,285115.4
Sunrise Pvt Ltd,Insurance,2024-01,259730.54
Sunrise Pvt Ltd,Insurance,2024-02,329575.21
Sunrise Pvt Ltd,Insurance,2024-03,251289.51
Sunrise Pvt Ltd,Insurance,2024-04,301944.89
Sunrise Pvt Ltd,Insurance,2024-05,299397.24
Sunrise Pvt Ltd,Insurance,2024-06,296269.37
Sunrise Pvt Ltd,Insurance,2024-07,259475.1
Sunrise Pvt Ltd,Insurance,2024-08,282903.35
Sunrise Pvt Ltd,Insurance,2024-09,273287.26
Sunrise Pvt Ltd,Insurance,2024-10,338519.36
Sunrise Pvt Ltd,Insurance,2024-11,326981.91
Sunrise Pvt Ltd,Insurance,2024-12,269754.11
Sunrise Pvt Ltd,Insurance,2025-01,339149.15
Sunrise Pvt Ltd,Insurance,2025-02,312469.45
Sunrise Pvt Ltd,Insurance,2025-03,305583.92
Sunrise Pvt Ltd,Insurance,2025-04,268068.5
Sunrise Pvt Ltd,Insurance,2025-05,265365.95
Sunrise Pvt Ltd,Insurance,2025-06,275326.12
Sunrise Pvt Ltd,Insurance,2025-07,304988.9
Sunrise Pvt Ltd,Insurance,2025-08,337551.35
Sunrise Pvt Ltd,Insurance,2025-09,327192.6
Sunrise Pvt Ltd,Insurance,2025-10,265442.56
Sunrise Pvt Ltd,Insurance,2025-11,300967.53
Sunrise Pvt Ltd,Insurance,2025-12,263223.9
Sunrise Pvt Ltd,Insurance,2026-01,258055.04
Sunrise Pvt Ltd,Insurance,2026-02,285354.96
Sunrise Pvt Ltd,Insurance,2026-03,269308.96
Sunrise Pvt Ltd,Insurance,2026-04,296165.87
Sunrise Pvt Ltd,Insurance,2026-05,284313.32
Sunrise Pvt Ltd,Insurance,2026-06,258961.44
Sunrise Pvt Ltd,Insurance,2026-07,261469.78
Sunrise Pvt Ltd,Repairs & Maintenance,2022-01,116695.81
Sunrise Pvt Ltd,Repairs & Maintenance,2022-02,110250.93
Sunrise Pvt Ltd,Repairs & Maintenance,2022-03,125778.21
Sunrise Pvt Ltd,Repairs & Maintenance,2022-04,134664.32
Sunrise Pvt Ltd,Repairs & Maintenance,2022-05,133262.94
Sunrise Pvt Ltd,Repairs & Maintenance,2022-06,123104.69
Sunrise Pvt Ltd,Repairs & Maintenance,2022-07,103762.98
Sunrise Pvt Ltd,Repairs & Maintenance,2022-08,111624.64
Sunrise Pvt Ltd,Repairs & Maintenance,2022-09,131203.13
Sunrise Pvt Ltd,Repairs & Maintenance,2022-10,113776.08
Sunrise Pvt Ltd,Repairs & Maintenance,2022-11,125918.04
Sunrise Pvt Ltd,Repairs & Maintenance,2022-12,109553.11
Sunrise Pvt Ltd,Repairs & Maintenance,2023-01,125118.67
Sunrise Pvt Ltd,Repairs & Maintenance,2023-02,123363.63
Sunrise Pvt Ltd,Repairs & Maintenance,2023-03,127904.33
Sunrise Pvt Ltd,Repairs & Maintenance,2023-04,125524.86
Sunrise Pvt Ltd,Repairs & Maintenance,2023-05,117366.1
Sunrise Pvt Ltd,Repairs & Maintenance,2023-06,118430.71
Sunrise Pvt Ltd,Repairs & Maintenance,2023-07,101263.64
Sunrise Pvt Ltd,Repairs & Maintenance,2023-08,125094.26
Sunrise Pvt Ltd,Repairs & Maintenance,2023-09,121019.11
Sunrise Pvt Ltd,Repairs & Maintenance,2023-10,113791.46
Sunrise Pvt Ltd,Repairs & Maintenance,2023-11,134002.09
Sunrise Pvt Ltd,Repairs & Maintenance,2023-12,131668.35
Sunrise Pvt Ltd,Repairs & Maintenance,2024-01,118761.86
Sunrise Pvt Ltd,Repairs & Maintenance,2024-02,109200.35
Sunrise Pvt Ltd,Repairs & Maintenance,2024-03,110863.61
Sunrise Pvt Ltd,Repairs & Maintenance,2024-04,128021.08
Sunrise Pvt Ltd,Repairs & Maintenance,2024-05,127734.45
Sunrise Pvt Ltd,Repairs & Maintenance,2024-06,107487.66
Sunrise Pvt Ltd,Repairs & Maintenance,2024-07,134138.14
Sunrise Pvt Ltd,Repairs & Maintenance,2024-08,104728.39
Sunrise Pvt Ltd,Repairs & Maintenance,2024-09,116032.29
Sunrise Pvt Ltd,Repairs & Maintenance,2024-10,117472.22
Sunrise Pvt Ltd,Repairs & Maintenance,2024-11,109026.01
Sunrise Pvt Ltd,Repairs & Maintenance,2024-12,115550.66
Sunrise Pvt Ltd,Repairs & Maintenance,2025-01,114461.33
Sunrise Pvt Ltd,Repairs & Maintenance,2025-02,131638.32
Sunrise Pvt Ltd,Repairs & Maintenance,2025-03,116314.09
Sunrise Pvt Ltd,Repairs & Maintenance,2025-04,128403.91
Sunrise Pvt Ltd,Repairs & Maintenance,2025-05,121745.75
Sunrise Pvt Ltd,Repairs & Maintenance,2025-06,110155.7
Sunrise Pvt Ltd,Repairs & Maintenance,2025-07,127309.17
Sunrise Pvt Ltd,Repairs & Maintenance,2025-08,100661.88
Sunrise Pvt Ltd,Repairs & Maintenance,2025-09,102015.68
Sunrise Pvt Ltd,Repairs & Maintenance,2025-10,125496.57
Sunrise Pvt Ltd,Repairs & Maintenance,2025-11,101968.53
Sunrise Pvt Ltd,Repairs & Maintenance,2025-12,114680.6
Sunrise Pvt Ltd,Repairs & Maintenance,2026-01,107821.74
Sunrise Pvt Ltd,Repairs & Maintenance,2026-02,130667.71
Sunrise Pvt Ltd,Repairs & Maintenance,2026-03,112281.1
Sunrise Pvt Ltd,Repairs & Maintenance,2026-04,133896.15
Sunrise Pvt Ltd,Repairs & Maintenance,2026-05,121114.03
Sunrise Pvt Ltd,Repairs & Maintenance,2026-06,109147.12
Sunrise Pvt Ltd,Repairs & Maintenance,2026-07,128972.31
BlueWave Enterprises,Office Supplies,2022-01,247535.74
BlueWave Enterprises,Office Supplies,2022-02,226438.76
BlueWave Enterprises,Office Supplies,2022-03,255158.49
BlueWave Enterprises,Office Supplies,2022-04,247540.89
BlueWave Enterprises,Office Supplies,2022-05,223280.2
BlueWave Enterprises,Office Supplies,2022-06,246214.31
BlueWave Enterprises,Office Supplies,2022-07,255996.7
BlueWave Enterprises,Office Supplies,2022-08,267268.24
BlueWave Enterprises,Office Supplies,2022-09,208732.61
BlueWave Enterprises,Office Supplies,2022-10,233521.06
BlueWave Enterprises,Office Supplies,2022-11,231676.37
BlueWave Enterprises,Office Supplies,2022-12,249353.71
BlueWave Enterprises,Office Supplies,2023-01,257899.05
BlueWave Enterprises,Office Supplies,2023-02,234443.69
BlueWave Enterprises,Office Supplies,2023-03,200307.98
BlueWave Enterprises,Office Supplies,2023-04,203728.2
BlueWave Enterprises,Office Supplies,2023-05,264283.16
BlueWave Enterprises,Office Supplies,2023-06,259748.79
BlueWave Enterprises,Office Supplies,2023-07,241842.0
BlueWave Enterprises,Office Supplies,2023-08,234437.05
BlueWave Enterprises,Office Supplies,2023-09,226384.7
BlueWave Enterprises,Office Supplies,2023-10,233811.47
BlueWave Enterprises,Office Supplies,2023-11,205875.84
BlueWave Enterprises,Office Supplies,2023-12,207988.25
BlueWave Enterprises,Office Supplies,2024-01,259310.69
BlueWave Enterprises,Office Supplies,2024-02,220284.79
BlueWave Enterprises,Office Supplies,2024-03,198874.7
BlueWave Enterprises,Office Supplies,2024-04,219819.49
BlueWave Enterprises,Office Supplies,2024-05,229107.11
BlueWave Enterprises,Office Supplies,2024-06,215813.96
BlueWave Enterprises,Office Supplies,2024-07,212573.18
BlueWave Enterprises,Office Supplies,2024-08,226874.17
BlueWave Enterprises,Office Supplies,2024-09,260581.96
BlueWave Enterprises,Office Supplies,2024-10,264456.31
BlueWave Enterprises,Office Supplies,2024-11,229754.26
BlueWave Enterprises,Office Supplies,2024-12,227590.5
BlueWave Enterprises,Office Supplies,2025-01,198866.46
BlueWave Enterprises,Office Supplies,2025-02,198214.57
BlueWave Enterprises,Office Supplies,2025-03,199872.71
BlueWave Enterprises,Office Supplies,2025-04,216366.9
BlueWave Enterprises,Office Supplies,2025-05,226082.64
BlueWave Enterprises,Office Supplies,2025-06,251717.57
BlueWave Enterprises,Office Supplies,2025-07,209527.37
BlueWave Enterprises,Office Supplies,2025-08,265749.66
BlueWave Enterprises,Office Supplies,2025-09,261188.78
BlueWave Enterprises,Office Supplies,2025-10,259036.75
BlueWave Enterprises,Office Supplies,2025-11,262951.38
BlueWave Enterprises,Office Supplies,2025-12,224608.39
BlueWave Enterprises,Office Supplies,2026-01,245756.69
BlueWave Enterprises,Office Supplies,2026-02,257678.12
BlueWave Enterprises,Office Supplies,2026-03,209774.89
BlueWave Enterprises,Office Supplies,2026-04,255664.96
BlueWave Enterprises,Office Supplies,2026-05,256663.77
BlueWave Enterprises,Office Supplies,2026-06,209676.54
BlueWave Enterprises,Office Supplies,2026-07,227477.29
BlueWave Enterprises,Rent,2022-01,37913.4
BlueWave Enterprises,Rent,2022-02,42327.76
BlueWave Enterprises,Rent,2022-03,39155.61
BlueWave Enterprises,Rent,2022-04,34888.84
BlueWave Enterprises,Rent,2022-05,39327.38
BlueWave Enterprises,Rent,2022-06,42906.79
BlueWave Enterprises,Rent,2022-07,44641.44
BlueWave Enterprises,Rent,2022-08,45378.39
BlueWave Enterprises,Rent,2022-09,36081.06
BlueWave Enterprises,Rent,2022-10,39743.07
BlueWave Enterprises,Rent,2022-11,38100.88
BlueWave Enterprises,Rent,2022-12,46252.72
BlueWave Enterprises,Rent,2023-01,41028.63
BlueWave Enterprises,Rent,2023-02,37024.28
BlueWave Enterprises,Rent,2023-03,37318.61
BlueWave Enterprises,Rent,2023-04,45135.9
BlueWave Enterprises,Rent,2023-05,44715.39
BlueWave Enterprises,Rent,2023-06,37296.74
BlueWave Enterprises,Rent,2023-07,43942.7
BlueWave Enterprises,Rent,2023-08,36081.92
BlueWave Enterprises,Rent,2023-09,37755.59
BlueWave Enterprises,Rent,2023-10,44435.75
BlueWave Enterprises,Rent,2023-11,39225.33
BlueWave Enterprises,Rent,2023-12,42349.75
BlueWave Enterprises,Rent,2024-01,46222.6
BlueWave Enterprises,Rent,2024-02,39766.92
BlueWave Enterprises,Rent,2024-03,44584.72
BlueWave Enterprises,Rent,2024-04,36986.57
BlueWave Enterprises,Rent,2024-05,42110.99
BlueWave Enterprises,Rent,2024-06,44581.32
BlueWave Enterprises,Rent,2024-07,38651.29
BlueWave Enterprises,Rent,2024-08,35210.54
BlueWave Enterprises,Rent,2024-09,43764.54
BlueWave Enterprises,Rent,2024-10,43444.77
BlueWave Enterprises,Rent,2024-11,41606.58
BlueWave Enterprises,Rent,2024-12,42481.79
BlueWave Enterprises,Rent,2025-01,41613.01
BlueWave Enterprises,Rent,2025-02,41898.04
BlueWave Enterprises,Rent,2025-03,41076.04
BlueWave Enterprises,Rent,2025-04,44422.06
BlueWave Enterprises,Rent,2025-05,45655.94
BlueWave Enterprises,Rent,2025-06,42563.21
BlueWave Enterprises,Rent,2025-07,42571.33
BlueWave Enterprises,Rent,2025-08,42245.76
BlueWave Enterprises,Rent,2025-09,42129.39
BlueWave Enterprises,Rent,2025-10,37636.02
BlueWave Enterprises,Rent,2025-11,45153.86
BlueWave Enterprises,Rent,2025-12,41095.62
BlueWave Enterprises,Rent,2026-01,41429.15
BlueWave Enterprises,Rent,2026-02,40328.69
BlueWave Enterprises,Rent,2026-03,41303.34
BlueWave Enterprises,Rent,2026-04,43293.69
BlueWave Enterprises,Rent,2026-05,38564.02
BlueWave Enterprises,Rent,2026-06,38538.05
BlueWave Enterprises,Rent,2026-07,44818.78
BlueWave Enterprises,Utilities,2022-01,87957.5
BlueWave Enterprises,Utilities,2022-02,98804.89
BlueWave Enterprises,Utilities,2022-03,88261.09
BlueWave Enterprises,Utilities,2022-04,81385.88
BlueWave Enterprises,Utilities,2022-05,75063.25
BlueWave Enterprises,Utilities,2022-06,98067.93
BlueWave Enterprises,Utilities,2022-07,78844.95
BlueWave Enterprises,Utilities,2022-08,87826.2
BlueWave Enterprises,Utilities,2022-09,92178.2
BlueWave Enterprises,Utilities,2022-10,82663.95
BlueWave Enterprises,Utilities,2022-11,73974.59
BlueWave Enterprises,Utilities,2022-12,89432.02
BlueWave Enterprises,Utilities,2023-01,93976.74
BlueWave Enterprises,Utilities,2023-02,74517.35
BlueWave Enterprises,Utilities,2023-03,94081.8
BlueWave Enterprises,Utilities,2023-04,87139.0
BlueWave Enterprises,Utilities,2023-05,80173.98
BlueWave Enterprises,Utilities,2023-06,86777.03
BlueWave Enterprises,Utilities,2023-07,85414.4
BlueWave Enterprises,Utilities,2023-08,83290.57
BlueWave Enterprises,Utilities,2023-09,86207.46
BlueWave Enterprises,Utilities,2023-10,96703.49
BlueWave Enterprises,Utilities,2023-11,87602.38
BlueWave Enterprises,Utilities,2023-12,83786.96
BlueWave Enterprises,Utilities,2024-01,92901.75
BlueWave Enterprises,Utilities,2024-02,83389.25
BlueWave Enterprises,Utilities,2024-03,96799.21
BlueWave Enterprises,Utilities,2024-04,93820.06
BlueWave Enterprises,Utilities,2024-05,75344.48
BlueWave Enterprises,Utilities,2024-06,87804.54
BlueWave Enterprises,Utilities,2024-07,99249.96
BlueWave Enterprises,Utilities,2024-08,79837.4
BlueWave Enterprises,Utilities,2024-09,94981.89
BlueWave Enterprises,Utilities,2024-10,89245.36
BlueWave Enterprises,Utilities,2024-11,91634.89
BlueWave Enterprises,Utilities,2024-12,90253.65
BlueWave Enterprises,Utilities,2025-01,79529.54
BlueWave Enterprises,Utilities,2025-02,88529.08
BlueWave Enterprises,Utilities,2025-03,80909.83
BlueWave Enterprises,Utilities,2025-04,96224.42
BlueWave Enterprises,Utilities,2025-05,81123.27
BlueWave Enterprises,Utilities,2025-06,94297.22
BlueWave Enterprises,Utilities,2025-07,96068.15
BlueWave Enterprises,Utilities,2025-08,98209.79
BlueWave Enterprises,Utilities,2025-09,94312.31
BlueWave Enterprises,Utilities,2025-10,75101.54
BlueWave Enterprises,Utilities,2025-11,90374.93
BlueWave Enterprises,Utilities,2025-12,81943.95
BlueWave Enterprises,Utilities,2026-01,88094.0
BlueWave Enterprises,Utilities,2026-02,74773.22
BlueWave Enterprises,Utilities,2026-03,87326.01
BlueWave Enterprises,Utilities,2026-04,92849.52
BlueWave Enterprises,Utilities,2026-05,94965.87
BlueWave Enterprises,Utilities,2026-06,80530.17
BlueWave Enterprises,Utilities,2026-07,74652.5
BlueWave Enterprises,Salaries,2022-01,122044.04
BlueWave Enterprises,Salaries,2022-02,121159.07
BlueWave Enterprises,Salaries,2022-03,123176.05
BlueWave Enterprises,Salaries,2022-04,135730.03
BlueWave Enterprises,Salaries,2022-05,140689.49
BlueWave Enterprises,Salaries,2022-06,148179.35
BlueWave Enterprises,Salaries,2022-07,127854.71
BlueWave Enterprises,Salaries,2022-08,139963.85
BlueWave Enterprises,Salaries,2022-09,125954.57
BlueWave Enterprises,Salaries,2022-10,142613.16
BlueWave Enterprises,Salaries,2022-11,146088.55
BlueWave Enterprises,Salaries,2022-12,116186.21
BlueWave Enterprises,Salaries,2023-01,117059.18
BlueWave Enterprises,Salaries,2023-02,131019.96
BlueWave Enterprises,Salaries,2023-03,134657.01
BlueWave Enterprises,Salaries,2023-04,117738.36
BlueWave Enterprises,Salaries,2023-05,147023.54
BlueWave Enterprises,Salaries,2023-06,144434.41
BlueWave Enterprises,Salaries,2023-07,137886.63
BlueWave Enterprises,Salaries,2023-08,116521.75
BlueWave Enterprises,Salaries,2023-09,152800.7
BlueWave Enterprises,Salaries,2023-10,135457.14
BlueWave Enterprises,Salaries,2023-11,137210.71
BlueWave Enterprises,Salaries,2023-12,128486.35
BlueWave Enterprises,Salaries,2024-01,131822.31
BlueWave Enterprises,Salaries,2024-02,140411.32
BlueWave Enterprises,Salaries,2024-03,135326.84
BlueWave Enterprises,Salaries,2024-04,131246.58
BlueWave Enterprises,Salaries,2024-05,124340.19
BlueWave Enterprises,Salaries,2024-06,141714.33
BlueWave Enterprises,Salaries,2024-07,154762.41
BlueWave Enterprises,Salaries,2024-08,121931.77
BlueWave Enterprises,Salaries,2024-09,135379.99
BlueWave Enterprises,Salaries,2024-10,120734.0
BlueWave Enterprises,Salaries,2024-11,121300.32
BlueWave Enterprises,Salaries,2024-12,124037.12
BlueWave Enterprises,Salaries,2025-01,151705.45
BlueWave Enterprises,Salaries,2025-02,125001.12
BlueWave Enterprises,Salaries,2025-03,141235.49
BlueWave Enterprises,Salaries,2025-04,115842.4
BlueWave Enterprises,Salaries,2025-05,119938.69
BlueWave Enterprises,Salaries,2025-06,123311.79
BlueWave Enterprises,Salaries,2025-07,132522.92
BlueWave Enterprises,Salaries,2025-08,121244.2
BlueWave Enterprises,Salaries,2025-09,135134.75
BlueWave Enterprises,Salaries,2025-10,130755.99
BlueWave Enterprises,Salaries,2025-11,153729.24
BlueWave Enterprises,Salaries,2025-12,149367.77
BlueWave Enterprises,Salaries,2026-01,128700.84
BlueWave Enterprises,Salaries,2026-02,126319.03
BlueWave Enterprises,Salaries,2026-03,149427.95
BlueWave Enterprises,Salaries,2026-04,142270.96
BlueWave Enterprises,Salaries,2026-05,131910.83
BlueWave Enterprises,Salaries,2026-06,154900.68
BlueWave Enterprises,Salaries,2026-07,154284.7
BlueWave Enterprises,Travel,2022-01,71833.52
BlueWave Enterprises,Travel,2022-02,73308.81
BlueWave Enterprises,Travel,2022-03,81164.3
BlueWave Enterprises,Travel,2022-04,60765.67
BlueWave Enterprises,Travel,2022-05,77854.02
BlueWave Enterprises,Travel,2022-06,80927.09
BlueWave Enterprises,Travel,2022-07,74939.4
BlueWave Enterprises,Travel,2022-08,75635.11
BlueWave Enterprises,Travel,2022-09,80665.88
BlueWave Enterprises,Travel,2022-10,63110.62
BlueWave Enterprises,Travel,2022-11,77021.19
BlueWave Enterprises,Travel,2022-12,63283.56
BlueWave Enterprises,Travel,2023-01,75069.83
BlueWave Enterprises,Travel,2023-02,77330.95
BlueWave Enterprises,Travel,2023-03,61060.61
BlueWave Enterprises,Travel,2023-04,76861.92
BlueWave Enterprises,Travel,2023-05,75392.35
BlueWave Enterprises,Travel,2023-06,72617.39
BlueWave Enterprises,Travel,2023-07,72082.04
BlueWave Enterprises,Travel,2023-08,72979.08
